date,comment
2024-01-24T02:21:50Z,Levar o RIO s. FraNcisco pARa o nordeste e um projeto do D. Pedro executado no governo Lula.
2024-01-10T20:53:14Z,Vai tomar no centro do caju Bolsonaro nunca mais ❤❤❤❤❤
2024-01-10T20:52:36Z,Melhor presidente do Brasil lula show de bola galera
2023-12-31T23:12:48Z,Entao e preciso prende lo de novo
2023-12-31T23:09:10Z,Um ex presidente prezo e muito desrrepeito mas perdeu tres eleicoes e ganhou tres eleicoes
2023-12-30T02:46:02Z,Melhor presidente do Brasil lula show de bola ❤❤❤❤❤
2023-12-12T11:00:35Z,Deixa de memtir lulu
2023-12-07T18:02:28Z,Borsonario  está  perdendo  do  lula
2023-12-06T14:10:21Z,Lula e o melhor presente do mundo
2023-11-29T22:03:46Z,Fwugw7feue7x
2023-11-25T15:04:21Z,MENTE LULA QUE  EU CONHEÇO ACREDITO KKKKKK
2023-11-25T15:03:26Z,BOSSONARO  MELHOR  PRESIDENTE ❤ DEUS ABENÇOE   SEMPRE
2023-12-04T13:32:05Z,Melhor presidente?? Não seria ex presidente??
2023-11-25T15:00:21Z,EU PERGUNTO LULA PORQUE  VOCÊ  É  O PAI DOS  POBRES  PORQUE  O LEITE ESTÁ  CARO ????? LASCOU VAZA LULA  CHEGA DE TANTA MENTIRA
2023-12-16T07:12:16Z,"Não sei se cê sabe, mas o valor mais alto q a caixa de leite chegou no século 21 foi no governo do Bolsonaro kkkkkkkkkkk
Mas por conta da inflação"
2023-11-19T17:03:06Z,Mito borsobosta
2023-11-17T23:27:59Z,Mateus🏹🏹🏹🇧🇷🇧🇷🇧🇷
2023-11-17T23:27:37Z,Mateus 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷22
2023-11-02T16:53:46Z,Velho canalha e vagabundo..sua lição virá do SENHOR DOS EXÉRCITOS
2023-10-30T22:41:03Z,Cuem planta vai colher o que plantou a nossa refinaria  ser julgado ser punindo
2023-09-27T00:20:19Z,Bolsonaro na cadeia
2023-09-26T20:05:50Z,"Ultimo mandato desse PT ..
2026 Segura nosso"
2023-09-26T20:03:12Z,Como esse Lula mente😂
2023-09-21T22:23:14Z,Bolsonaro parece comno Capitão Nascimento
2023-09-13T15:21:34Z,"Estamos em uma verdadeira guerra, 🆘 contra os crimes"
2023-09-13T15:19:42Z,"Estamos em uma verdadeira guerra, 🆘 contra os crimes"
2023-09-13T15:18:47Z,"Combustível ⛽
Um absurdo, Pernambuco não baixa o etanol, sem pensar na camada de ozônio, governadora atual Raquel Lira sem limites de gastos, Caruaru pe, sem infraestrutura, atual prefeito Rodrigo Pinheiro amigão da mesma, compactuando com a corrupção"
2023-08-05T20:53:31Z,Falou tanto e não respondeu a pergunta!
2023-08-05T02:02:23Z,Esse. E. O. Maior. Mintiroso. Do. Mundo
2023-08-02T23:32:50Z,"♍♌LEFTIST ASSHOLES, NONE WILL PAY TO AD AT BAND PT CRIMINALS♌♍♌LEFTIST ASSHOLES, NONE WILL PAY TO AD AT BAND PT CRIMINALS♌♍♌LEFTIST ASSHOLES, NONE WILL PAY TO AD AT BAND PT CRIMINALS♌♌LEFTIST ASSHOLE"
2023-07-30T03:22:56Z,"Nao sou bolsonarista mas os debates presidenciais o Bolsonaro jantou lula, em todos kkkkk o veinho tá lelé da cuca ."
2023-07-19T18:31:11Z,Há ladrão!
2023-07-08T12:23:57Z,Bolsonaro  sempre  verdadeiro
2023-07-07T00:32:53Z,"O engraçado é que todo mundo fica discutindo sobre o Lula ser melhor que Bolsonaro e Bolsonaro ser melhor que Lula, mas isso já deixou de ser uma eleição  para o bem do país e virou uma competição sobre um passar por cima do outro.o certo era independente do vencedor das eleições apoiar ,pois se esqueceram de que vivem no país que está em decisão e em vez de apóia independente do ganhador vcs deseja o mal só pra ter o gosto de ver o outro se desgraça..."
2023-07-01T18:51:18Z,Ladra sera sempre ladrões
2023-06-30T13:06:54Z,Venceu  O Melhor
2023-06-28T19:11:27Z,Esse bozo nao tem vergonha em falar de correpicao sendo que ele e o maior corrupito cala bozo voce ja foi derrotado. Viva o nosso querido   lula presidente
2023-06-30T22:52:19Z,Kkkkk
2023-07-10T00:40:10Z,"olha ai,eleitor do lula,sabe nem escrever"
2023-08-01T12:58:25Z,​@guilhermeamaral5747exatamente 😂😂
2023-08-01T12:59:01Z,"Analfabeto, Lula não construiu escola na sua cidade 😂😂😂"
2023-06-28T13:21:43Z,"Fora..""nine""...MENTIROSO..LADRÁO...seu lugar É na CADEIA..."
2023-06-28T12:53:07Z,MENTIROSO VEIO LADRÃO
2023-06-27T16:35:13Z,Seria a mesma pergunta sobre a milícia e sobre as rachadinhaa
2023-06-23T18:48:18Z,Luli não está com nada não é presente não presta 😂
2023-05-27T15:39:29Z,ENOLCXZ😢    BOROPDTK😊
2023-05-27T15:42:26Z,BOPECROP    LERNOPX
2023-05-27T15:37:46Z,ENOPRUZXN 😂   BUOPEC😊
2023-05-26T18:38:38Z,Lula bandido
2023-05-25T06:17:13Z,Graças a Deus lula inocente
2023-05-11T00:07:38Z,é verdade
2023-05-05T14:30:19Z,Esse lula sabe ser burro de mais lixo 😂
2023-05-03T13:38:00Z,Lula maior ladrão não fala no que roubou só fala no dinheiro que pra venuezela ladrao
2023-04-11T19:17:26Z,Seu governo seu pilantra ladão safado foi marcado por ser o maior governo mais corrupido da história do Brasil seu mentiroso safado😊
